"62.42.15.36","ES",-3.7859,43.4703,"AS6739 Cableuropa - ONO","mlab3-mad01",0.039696,3960080.0,,"darwin","213.200.103.173","speedtest",1391484039,1227327.0,0.048022,"e931b20e-0450-45e6-82da-cea061f37584",6739,"39","Santander",3,2,2014,1,4,"20140204"
"79.147.105.149","ES",-4.0,40.0,"AS3352 TELEFONICA DE ESPANA","mlab3-mad01",0.142452,879123.56,,"darwin","213.200.103.173","speedtest",1391494092,52573.938,0.134756,"304351f8-fb84-4af5-bf73-b0b1ade9cf8e",3352,"","",6,2,2014,1,4,"20140204"
"62.42.15.36","ES",-3.7859,43.4703,"AS6739 Cableuropa - ONO","mlab3-mad01",0.041167,6094789.5,,"darwin","213.200.103.173","speedtest",1391503021,1228476.5,0.047241,"e931b20e-0450-45e6-82da-cea061f37584",6739,"39","Santander",8,2,2014,1,4,"20140204"
"81.35.99.85","ES",-0.3302,39.4617,"AS3352 TELEFONICA DE ESPANA","mlab3-mad01",3.66E-4,362169.25,,"win32","213.200.103.173","speedtest",1391506396,54616.543,0.598096,"f126dccc-72d7-44cf-9d18-7e2ca5f84cb5",3352,"60","Valencia",9,2,2014,1,4,"20140204"
"62.42.15.36","ES",-3.7859,43.4703,"AS6739 Cableuropa - ONO","mlab3-mad01",0.040109,6686841.0,,"darwin","213.200.103.173","speedtest",1391521973,1253468.4,0.044014,"e931b20e-0450-45e6-82da-cea061f37584",6739,"39","Santander",13,2,2014,1,4,"20140204"
"79.147.105.149","ES",-4.0,40.0,"AS3352 TELEFONICA DE ESPANA","mlab3-mad01",0.117279,907682.25,,"darwin","213.200.103.173","speedtest",1391533257,72070.03,0.122003,"304351f8-fb84-4af5-bf73-b0b1ade9cf8e",3352,"","",17,2,2014,1,4,"20140204"
"84.79.177.246","ES",-3.699,40.4875,"AS12479 France Telecom Espana SA","mlab3-mad01",0.042352,1094992.0,,"win32","213.200.103.173","speedtest",1391537541,69434.34,0.05432,"820c272b-6231-4abb-9cb1-a40fe0218b3c",12479,"29","Madrid",18,2,2014,1,4,"20140204"
"84.79.177.246","ES",-3.699,40.4875,"AS12479 France Telecom Espana SA","mlab3-mad01",0.050385,957647.56,,"win32","213.200.103.173","speedtest",1391543412,68211.914,0.056919,"820c272b-6231-4abb-9cb1-a40fe0218b3c",12479,"29","Madrid",19,2,2014,1,4,"20140204"
"62.42.15.36","ES",-3.7859,43.4703,"AS6739 Cableuropa - ONO","mlab3-mad01",0.04234,5505187.0,,"darwin","213.200.103.173","speedtest",1391545312,1230842.9,0.046973,"e931b20e-0450-45e6-82da-cea061f37584",6739,"39","Santander",20,2,2014,1,4,"20140204"
"62.42.15.36","ES",-3.7859,43.4703,"AS6739 Cableuropa - ONO","mlab3-mad01",0.04376,2112232.5,,"darwin","213.200.103.173","speedtest",1391548228,1234080.9,0.047626,"e931b20e-0450-45e6-82da-cea061f37584",6739,"39","Santander",21,2,2014,1,4,"20140204"
